역사코드,주중주말,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2726,SAT,4.0,13.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,16.0,11.0,1.0
2727,DAY,5.0,14.0,24.0,38.0,30.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,33.0,29.0,21.0,19.0,17.0,13.0,1.0
2727,SAT,5.0,12.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,1.0
2728,DAY,4.0,15.0,24.0,38.0,31.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,31.0,30.0,20.0,20.0,17.0,13.0,1.0
2728,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,1.0
2729,DAY,5.0,15.0,24.0,38.0,31.0,22.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,33.0,29.0,21.0,19.0,17.0,14.0,1.0
2729,SAT,5.0,13.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,18.0,15.0,13.0,1.0
2730,DAY,4.0,15.0,24.0,38.0,31.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,31.0,31.0,20.0,19.0,18.0,12.0,1.0
2730,SAT,4.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,15.0,12.0,0.0
2731,DAY,5.0,15.0,23.0,39.0,32.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,22.0,33.0,29.0,20.0,20.0,17.0,13.0,2.0
2731,SAT,5.0,13.0,18.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.0,16.0,11.0,2.0
2732,DAY,4.0,15.0,24.0,38.0,31.0,21.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,32.0,30.0,20.0,19.0,17.0,13.0,1.0
