,역사코드,주중주말,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,309,DAY,3.0,12.0,16.0,19.0,15.0,13.0,14.0,12.0,13.0,11.0,13.0,13.0,15.0,14.0,14.0,13.0,9.0,11.0,4.0,0.0
1,309,SAT,2.0,8.0,12.0,13.0,11.0,11.0,14.0,10.0,11.0,10.0,11.0,10.0,10.0,13.0,9.0,13.0,14.0,10.0,6.0,0.0
2,310,DAY,2.0,14.0,22.0,23.0,22.0,19.0,14.0,15.0,13.0,15.0,13.0,14.0,18.0,20.0,19.0,17.0,17.0,12.5,6.5,1.0
3,310,SAT,1.0,12.0,15.0,17.0,16.0,16.0,16.0,15.0,16.0,15.0,16.0,15.0,15.0,16.0,15.0,15.0,16.0,13.0,11.0,1.0
4,311,DAY,5.0,19.0,29.0,28.0,27.0,20.0,17.0,15.0,14.0,17.0,15.0,17.0,24.0,26.0,25.0,21.0,19.5,13.0,8.5,0.0
5,311,SAT,5.0,16.0,20.0,21.0,19.0,19.0,19.0,21.0,20.0,20.0,21.0,20.0,20.0,19.0,20.0,20.0,16.0,17.0,10.0,1.0
6,312,DAY,4.0,19.0,29.0,29.0,26.0,20.0,17.0,17.0,14.0,16.0,15.0,16.0,25.0,26.0,25.0,21.0,18.5,14.0,8.5,0.0
7,312,SAT,5.0,17.0,19.0,20.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,19.0,20.0,16.0,17.0,10.0,1.0
8,313,DAY,4.0,20.0,29.0,28.0,26.0,21.0,16.0,17.0,13.0,18.0,14.0,16.0,24.0,27.0,26.0,20.0,19.5,13.0,8.5,0.0
9,313,SAT,5.0,17.0,19.0,20.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,19.0,17.0,16.0,11.0,0.0
10,314,DAY,4.0,20.0,28.0,29.0,27.0,20.0,17.0,16.0,13.0,17.0,15.0,16.0,25.0,26.0,25.0,21.0,19.5,13.0,8.5,0.0
11,314,SAT,4.0,17.0,20.0,20.0,20.0,19.0,19.0,21.0,20.0,20.0,21.0,20.0,20.0,19.0,20.0,19.0,18.0,16.0,11.0,0.0
12,315,DAY,4.0,20.0,28.0,29.0,26.0,21.0,16.0,16.0,15.0,16.0,15.0,16.0,24.0,27.0,26.0,20.0,19.5,13.0,8.5,0.0
13,315,SAT,4.0,18.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,19.0,16.0,17.0,11.0,0.0
14,316,DAY,3.0,21.0,28.0,29.0,27.0,19.0,17.0,17.0,14.0,17.0,14.0,16.0,24.0,27.0,25.0,21.0,19.5,13.0,8.5,1.0
15,316,SAT,4.0,18.0,19.0,20.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,19.0,17.0,16.0,11.0,1.0
16,317,DAY,5.0,20.0,27.0,31.0,26.0,20.0,17.0,16.0,13.0,17.0,15.0,16.0,24.0,27.0,25.0,22.0,19.5,12.0,9.5,0.0
17,317,SAT,5.0,17.0,20.0,20.0,19.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,18.0,16.0,11.0,1.0
18,318,DAY,5.0,20.0,28.0,29.0,27.0,20.0,16.0,16.0,15.0,16.0,15.0,16.0,24.0,27.0,25.0,21.0,20.5,12.0,9.5,0.0
19,318,SAT,5.0,18.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,18.0,18.0,16.0,12.0,0.0
20,319,DAY,5.0,20.0,27.0,31.0,26.0,19.0,17.0,16.0,15.0,16.0,15.0,16.0,24.0,28.0,24.0,21.0,19.5,14.0,8.5,0.0
21,319,SAT,5.0,17.0,20.0,20.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,17.0,15.0,13.0,0.0
22,320,DAY,6.0,19.0,27.0,31.0,27.0,19.0,17.0,16.0,14.0,16.0,15.0,17.0,23.0,27.0,25.0,22.0,18.5,14.0,8.5,0.0
23,320,SAT,5.0,17.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,18.0,16.0,12.0,0.0
24,321,DAY,5.0,20.0,27.0,30.0,27.0,20.0,17.0,16.0,14.0,16.0,15.0,16.0,24.0,27.0,25.0,22.0,19.5,12.5,8.0,1.0
25,321,SAT,4.0,19.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,18.0,18.0,16.0,12.0,0.0
26,322,DAY,5.0,20.0,27.0,31.0,27.0,19.0,16.0,16.0,15.0,16.0,16.0,15.0,24.0,27.0,25.0,21.0,19.5,13.5,8.0,1.0
27,322,SAT,5.0,18.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,18.0,18.0,15.0,13.0,0.0
28,323,DAY,5.0,22.0,25.0,32.0,28.0,18.0,17.0,16.0,15.0,16.0,15.0,16.0,24.0,27.0,25.0,22.0,19.0,14.0,8.0,1.5
29,323,SAT,4.0,18.0,19.0,20.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,18.0,20.0,19.0,17.0,16.0,12.0,1.0
30,324,DAY,4.0,20.0,27.0,31.0,26.0,20.0,16.0,16.0,15.0,16.0,15.0,17.0,22.0,29.0,24.0,22.0,19.0,14.0,7.0,0.0
31,324,SAT,4.0,18.0,20.0,18.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,18.0,15.0,12.0,0.0
32,325,DAY,5.0,19.0,27.0,31.0,27.0,19.0,17.0,15.0,15.0,15.0,16.0,16.0,24.0,27.0,25.0,22.0,19.0,14.0,7.0,0.0
33,325,SAT,4.0,18.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,20.0,21.0,20.0,20.0,19.0,20.0,18.0,18.0,16.0,11.0,0.0
34,326,DAY,4.0,21.0,25.0,32.0,27.0,19.0,17.0,15.0,16.0,15.0,15.0,16.0,24.0,28.0,25.0,21.0,19.5,13.0,7.5,1.0
35,326,SAT,3.0,19.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,18.0,18.0,16.0,11.0,1.0
36,327,DAY,5.0,20.0,26.0,32.0,27.0,19.0,16.0,16.0,15.0,16.0,15.0,17.0,23.0,27.0,25.0,22.0,19.0,13.5,8.5,0.0
37,327,SAT,5.0,17.0,21.0,18.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,18.0,15.0,13.0,0.0
38,328,DAY,6.0,20.0,25.0,33.0,25.0,20.0,17.0,15.0,15.0,15.0,16.0,17.0,22.0,28.0,24.0,22.0,20.0,13.0,9.0,0.0
39,328,SAT,5.0,18.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,18.0,18.0,15.0,13.0,0.0
40,329,DAY,6.0,20.0,24.0,33.0,26.0,20.0,17.0,14.0,17.0,14.0,16.0,17.0,23.0,27.0,25.0,22.0,18.5,13.5,9.0,0.0
41,329,SAT,5.0,17.0,20.0,20.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,18.0,20.0,18.0,19.0,16.0,12.0,0.0
42,330,DAY,6.0,20.0,24.0,33.0,27.0,19.0,16.0,16.0,16.0,15.0,16.0,16.0,22.0,28.0,25.0,22.0,19.5,13.0,8.5,0.0
43,330,SAT,6.0,17.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,19.0,20.0,20.0,18.0,18.0,15.0,13.0,0.0
44,331,DAY,7.0,19.0,25.0,32.0,26.0,20.0,16.0,16.0,15.0,15.0,16.0,17.0,22.0,28.0,24.0,23.0,19.0,14.0,8.0,0.0
45,331,SAT,6.0,17.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,18.0,18.0,15.0,13.0,0.0
46,332,DAY,6.0,20.0,24.0,33.0,26.0,20.0,17.0,14.0,17.0,14.0,17.0,17.0,21.0,27.0,26.0,22.0,18.5,13.5,8.0,1.0
47,332,SAT,5.0,17.0,21.0,18.0,21.0,19.0,20.0,19.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,19.0,18.0,15.0,12.0,1.0
48,333,DAY,7.0,19.0,24.0,32.0,27.0,20.0,17.0,14.0,17.0,14.0,17.0,17.0,21.0,27.0,25.0,22.0,18.5,14.5,8.0,1.0
49,333,SAT,6.0,17.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,19.0,20.0,20.0,18.0,18.0,15.0,12.0,1.0
50,334,DAY,6.0,20.0,23.0,33.0,26.0,20.0,16.0,16.0,16.0,14.0,16.0,17.0,22.0,27.0,26.0,22.0,18.5,13.5,8.0,1.0
51,334,SAT,5.5,17.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,22.0,20.0,20.0,20.0,18.0,21.0,18.0,19.0,14.0,12.0,1.0
52,335,DAY,6.0,20.0,23.0,32.0,27.0,20.0,16.0,16.0,17.0,13.0,17.0,17.0,21.0,28.0,25.0,22.0,18.5,14.0,7.5,0.0
53,335,SAT,5.5,17.0,20.0,19.0,20.0,20.0,19.0,19.0,21.0,21.0,20.0,20.0,20.0,19.0,20.0,18.0,19.0,15.0,12.0,0.5
54,336,DAY,7.0,18.0,24.0,33.0,26.0,20.0,17.0,14.0,17.0,14.0,17.0,17.0,21.0,27.0,25.0,22.0,19.5,14.0,7.5,0.0
55,336,SAT,6.5,16.0,20.0,19.0,20.0,20.0,20.0,19.0,21.0,21.0,20.0,20.0,19.0,20.0,19.0,19.0,18.0,15.0,12.0,0.5
56,337,DAY,7.0,19.0,24.0,31.0,27.0,20.0,17.0,14.0,17.0,14.0,17.0,17.0,21.0,27.0,26.0,22.0,17.5,14.0,8.5,0.0
57,337,SAT,6.5,16.0,20.0,19.0,20.0,20.0,19.0,20.0,21.0,21.0,20.0,20.0,19.0,20.0,20.0,18.0,18.0,14.0,13.0,0.5
58,338,DAY,8.0,18.0,23.0,32.0,26.0,21.0,16.0,15.0,17.0,14.0,17.0,18.0,19.0,28.0,26.0,22.0,17.5,14.0,8.5,0.0
59,338,SAT,6.5,16.0,20.0,19.0,20.0,20.0,19.0,20.0,20.0,22.0,20.0,20.0,20.0,18.0,20.0,18.0,19.0,15.0,11.0,1.5
60,339,DAY,4.0,11.0,21.0,30.0,25.0,21.0,17.0,15.0,18.0,13.0,17.0,15.0,18.0,26.0,25.0,22.0,18.5,14.0,8.5,0.0
61,339,SAT,4.0,12.0,20.0,19.0,19.0,20.0,20.0,18.0,21.0,21.0,20.0,20.0,19.0,20.0,19.0,19.0,18.0,15.0,11.0,2.0
62,340,DAY,4.5,11.0,21.0,26.0,24.0,17.0,14.0,14.0,17.0,14.0,17.0,15.0,18.0,25.0,21.0,20.0,15.0,12.0,4.0,1.0
63,340,SAT,4.5,12.0,20.0,19.0,19.0,20.0,19.0,19.0,20.0,22.0,20.0,20.0,18.0,19.0,19.0,17.0,17.0,13.0,8.0,0.5
64,341,DAY,3.5,12.0,21.0,27.0,22.0,18.0,15.0,13.0,17.0,14.0,17.0,16.0,17.0,25.0,20.0,20.0,16.0,12.0,4.0,1.0
65,341,SAT,3.5,13.0,20.0,19.0,18.0,20.0,20.0,18.0,21.0,21.0,20.0,20.0,18.0,20.0,19.0,17.0,16.0,13.0,9.0,0.5
66,342,DAY,0.5,5.0,10.0,13.0,12.0,9.0,6.0,7.0,9.0,7.0,8.0,8.0,7.0,14.0,9.0,10.0,7.5,5.5,3.0,1.0
67,342,SAT,0.5,6.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,11.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,6.0,5.0,1.0
