역사코드,호선,주중주말,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
409,4,DAY,0.0,5.0,11.0,20.0,19.0,14.5,11.0,11.0,11.0,11.0,10.0,12.0,11.0,14.0,16.0,16.5,15.0,10.0,6.0,0.0
409,4,SAT,2.0,9.5,14.0,15.0,15.0,16.0,15.5,18.0,19.5,19.5,19.5,19.0,18.5,17.5,17.0,15.0,15.0,13.5,9.0,1.0
410,4,DAY,4.0,17.5,25.0,35.0,33.0,25.5,20.0,22.0,21.0,22.0,21.0,23.0,26.0,30.0,32.0,28.0,23.0,14.0,8.0,0.0
410,4,SAT,4.0,14.5,20.0,20.0,20.0,21.0,21.0,24.0,26.0,26.0,25.5,25.5,24.0,23.0,22.0,21.0,20.0,17.0,10.0,0.0
411,4,DAY,3.0,17.5,25.0,37.0,31.0,25.5,21.0,22.0,21.0,22.0,21.0,24.0,25.0,31.0,31.0,29.0,21.0,15.0,8.0,1.0
411,4,SAT,4.5,14.5,20.0,20.0,20.0,21.0,20.5,24.0,25.5,26.0,26.0,25.5,24.5,23.0,22.0,21.0,20.0,16.0,11.0,1.0
412,4,DAY,4.0,17.5,25.0,37.0,32.0,24.5,22.0,22.0,20.0,22.0,21.0,23.0,26.0,31.0,32.0,27.5,22.5,14.0,9.0,0.0
412,4,SAT,4.5,15.5,19.0,20.0,21.0,20.0,22.5,24.5,26.0,26.0,25.5,25.5,24.0,22.0,22.5,20.5,20.5,16.5,11.0,1.0
413,4,DAY,5.0,22.5,31.0,38.0,32.0,24.5,21.0,22.0,21.0,22.0,21.0,24.0,27.0,32.5,32.0,29.5,23.0,13.0,9.0,0.0
413,4,SAT,5.0,15.5,20.0,20.0,20.0,21.0,21.5,24.5,26.0,26.0,26.0,26.5,23.5,23.0,22.0,21.0,20.0,17.0,11.0,0.0
414,4,DAY,6.0,21.0,31.5,38.0,32.0,24.5,22.0,21.0,21.0,22.0,21.0,23.0,28.0,33.5,32.0,27.5,23.0,14.0,9.0,0.0
414,4,SAT,5.5,14.5,20.0,20.0,21.0,20.0,22.5,25.0,25.5,26.0,25.5,26.0,24.5,21.5,22.5,21.0,20.5,17.0,11.0,0.0
415,4,DAY,6.0,20.0,32.5,39.0,30.0,26.5,21.0,21.0,21.0,22.0,22.0,22.0,27.0,34.5,31.0,29.5,23.0,14.0,8.0,0.0
415,4,SAT,5.0,15.5,20.0,20.0,20.0,21.0,21.0,25.0,26.0,26.0,26.0,26.0,24.0,23.0,21.0,21.0,20.5,17.5,11.0,0.0
416,4,DAY,5.0,21.0,32.5,38.0,32.0,24.5,21.0,22.0,22.0,20.0,22.0,23.0,28.0,32.5,33.0,29.5,22.0,13.0,9.0,0.0
416,4,SAT,5.0,15.5,20.0,20.0,21.0,20.0,21.5,25.5,25.0,26.0,26.0,25.5,25.5,21.0,23.0,21.0,20.0,17.0,11.0,0.0
417,4,DAY,5.0,21.0,32.5,38.0,32.0,25.5,21.0,21.0,21.0,22.0,21.0,22.0,28.0,34.5,32.0,28.5,24.0,12.0,9.0,0.0
417,4,SAT,4.0,15.5,20.0,20.0,21.0,20.0,22.0,25.0,26.0,26.0,26.0,26.0,24.0,23.0,21.0,21.0,20.0,18.0,11.0,0.0
418,4,DAY,4.0,21.0,33.5,39.0,32.0,23.5,21.0,22.0,22.0,20.0,22.0,23.0,27.0,34.5,33.0,28.0,22.5,14.0,8.0,0.0
418,4,SAT,4.0,16.5,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,21.0,23.0,21.0,20.0,18.0,10.0,0.0
419,4,DAY,4.0,21.0,33.5,39.0,31.0,25.5,21.0,21.0,21.0,22.0,20.0,23.0,28.0,33.5,33.0,28.5,24.0,13.0,9.0,0.0
419,4,SAT,4.5,16.5,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,18.0,10.0,1.0
420,4,DAY,4.0,22.0,32.5,40.0,31.0,24.5,22.0,21.0,21.0,22.0,21.0,22.0,28.0,34.0,32.5,27.5,25.0,13.0,9.0,0.0
420,4,SAT,4.0,17.0,20.0,20.0,20.5,21.0,20.5,25.5,25.5,26.0,26.0,26.0,25.5,22.0,21.0,21.0,20.0,18.0,12.0,0.0
421,4,DAY,5.0,21.0,33.5,39.0,32.0,24.5,21.0,21.0,21.0,21.0,22.0,23.0,26.0,35.0,32.5,28.5,24.0,14.0,8.0,0.0
421,4,SAT,4.5,17.0,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,17.0,12.0,0.0
422,4,DAY,5.0,21.0,33.5,40.0,30.0,25.5,21.0,20.0,22.0,22.0,21.0,22.0,28.0,34.0,33.5,27.5,24.0,14.0,8.0,0.0
422,4,SAT,4.5,17.0,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,18.0,11.0,0.0
423,4,DAY,4.0,21.0,34.5,39.0,31.5,24.0,22.0,21.0,22.0,20.0,22.0,22.0,27.0,35.0,32.5,29.5,23.0,13.0,9.0,0.0
423,4,SAT,3.5,18.0,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,21.0,21.5,21.5,20.0,19.0,11.0,0.0
424,4,DAY,4.0,21.0,34.5,40.0,30.5,25.0,21.0,21.0,21.0,21.0,22.0,23.0,27.0,34.0,33.5,27.5,24.0,13.0,8.0,1.0
424,4,SAT,3.5,18.0,20.0,20.0,21.0,20.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,18.0,11.0,0.0
425,4,DAY,4.0,22.0,33.5,39.0,31.5,25.0,21.0,20.0,22.0,22.0,21.0,22.0,27.0,35.0,32.5,29.5,23.0,13.0,8.0,1.0
425,4,SAT,3.0,18.5,19.5,20.5,21.0,20.0,21.0,25.5,26.0,25.0,26.0,26.0,25.0,22.5,21.0,22.0,20.0,18.0,11.0,0.0
426,4,DAY,3.0,21.0,33.5,40.0,30.5,25.0,22.0,21.0,21.0,22.0,21.0,22.0,27.0,35.0,33.5,28.5,23.0,13.0,8.0,1.0
426,4,SAT,2.0,18.0,20.0,20.0,21.0,21.0,21.0,25.0,26.0,26.0,26.0,26.0,25.0,21.0,21.5,21.5,20.0,20.0,9.0,1.0
427,4,DAY,3.0,21.0,34.5,40.0,30.5,25.0,22.0,20.0,21.0,21.0,23.0,22.0,26.0,35.0,32.5,29.5,23.0,13.0,8.0,0.0
427,4,SAT,2.5,18.0,20.0,20.0,21.0,20.0,21.0,26.0,26.0,25.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,18.0,10.0,0.0
428,4,DAY,3.0,21.0,34.5,39.0,31.5,25.0,21.0,20.0,22.0,22.0,22.0,21.0,28.0,34.0,33.5,28.5,23.0,12.0,9.0,0.0
428,4,SAT,2.5,18.0,20.0,20.0,21.0,20.0,22.0,24.0,26.0,26.0,26.0,26.0,25.0,22.0,21.0,22.0,20.0,18.0,10.0,0.0
429,4,DAY,3.0,21.0,34.5,40.0,31.5,24.0,21.0,21.0,21.0,22.0,21.0,22.0,27.0,35.0,33.0,29.0,22.0,14.0,8.0,0.0
429,4,SAT,2.5,17.0,20.0,20.0,21.0,20.5,21.5,25.5,26.0,25.5,26.0,26.0,25.0,21.0,21.0,22.0,20.0,19.0,10.0,0.0
430,4,DAY,3.0,21.0,34.5,40.0,30.5,25.0,21.0,21.0,22.0,21.0,22.0,22.0,25.0,35.0,34.0,29.0,23.0,13.0,8.0,0.0
430,4,SAT,2.5,18.0,20.0,20.0,21.0,20.0,21.0,25.5,26.0,26.0,26.0,26.0,24.0,22.5,21.0,21.0,21.0,19.0,8.0,0.0
431,4,DAY,3.0,21.0,34.5,40.0,31.5,24.0,21.0,21.0,22.0,20.0,23.0,21.0,27.0,34.0,34.0,29.0,22.0,14.0,8.0,0.0
431,4,SAT,1.5,18.0,20.0,20.0,21.0,20.5,21.5,26.0,26.0,26.0,26.0,25.0,25.0,21.0,21.0,22.0,20.0,19.0,10.0,0.0
432,4,DAY,3.0,20.0,35.5,39.0,31.5,25.0,22.0,19.0,22.0,22.0,23.0,20.0,27.0,34.0,34.0,30.0,22.0,13.0,8.0,0.0
432,4,SAT,2.5,18.0,20.0,20.0,21.0,20.0,22.0,25.0,26.0,25.5,26.0,25.5,25.0,22.0,21.0,22.0,20.0,17.0,11.0,0.0
433,4,DAY,2.0,17.0,25.5,31.0,23.5,19.0,16.0,17.0,16.0,17.0,17.0,17.0,20.0,27.0,25.5,21.0,18.0,13.0,8.0,0.0
433,4,SAT,2.5,16.0,17.5,18.0,18.5,18.0,19.5,22.0,23.0,23.5,23.0,23.0,21.5,18.5,20.0,18.5,18.5,16.0,8.5,2.0
434,4,DAY,3.0,11.0,18.5,22.0,14.5,14.0,10.0,13.0,11.0,12.0,12.0,13.0,14.0,17.0,17.0,15.0,15.0,10.0,6.5,0.0
434,4,SAT,2.0,9.0,12.0,12.0,11.0,10.0,12.0,15.0,14.0,14.0,14.0,15.0,14.0,12.0,12.0,12.0,11.0,10.0,6.5,1.0
1450,4,DAY,3.0,12.0,16.5,22.0,15.5,12.0,12.0,12.0,10.0,14.0,11.0,12.0,15.0,17.0,17.0,14.0,16.0,10.0,6.0,0.0
1450,4,SAT,2.0,9.0,12.0,12.0,11.0,10.0,12.0,15.0,14.0,14.0,14.0,15.5,14.5,12.0,11.0,13.0,11.0,9.0,6.0,1.0
1451,4,DAY,3.0,12.0,17.5,21.0,15.5,13.0,11.0,12.0,11.0,12.0,12.0,13.0,13.0,19.0,16.0,15.0,15.0,10.0,6.0,0.0
1451,4,SAT,2.0,9.0,11.0,12.0,11.0,12.0,12.0,13.0,14.0,16.0,14.0,14.0,14.0,12.0,12.0,13.0,10.0,10.0,6.0,1.0
1452,4,DAY,3.0,12.0,17.5,21.0,14.5,14.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,18.0,17.0,15.0,15.0,10.0,6.0,0.0
1452,4,SAT,2.0,10.0,11.0,11.0,11.0,12.0,12.0,13.0,14.0,16.0,14.0,14.0,14.0,13.0,12.0,11.0,11.0,10.0,6.0,1.0
