역사코드,주중주말,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2740,DAY,2.0,7.5,11.5,19.5,16.0,10.5,10.0,10.0,10.0,10.0,10.0,10.0,11.0,16.0,15.0,9.5,10.0,9.0,5.5,1.0
2740,SAT,2.0,6.5,9.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.0,6.5,0.0
2741,DAY,2.0,7.5,12.0,19.0,15.5,10.5,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.5,15.0,10.0,9.5,9.0,5.5,1.0
2741,SAT,2.0,6.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.5,6.5,0.0
2742,DAY,2.0,7.5,12.0,18.5,16.0,10.5,10.0,10.0,10.0,10.0,10.0,10.0,11.5,16.0,15.0,9.5,10.0,9.0,6.0,0.5
2742,SAT,2.0,7.0,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.5,6.5,0.0
2743,DAY,2.5,7.0,12.0,18.5,16.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.5,15.0,15.0,10.0,10.0,9.0,6.0,0.5
2743,SAT,2.5,6.0,9.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,5.5,0.5
2744,DAY,2.5,7.0,12.0,18.5,16.0,10.5,10.0,10.0,10.0,10.0,10.0,10.0,11.5,16.0,14.5,10.5,9.5,9.0,6.0,0.5
2744,SAT,2.5,6.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,8.0,5.5,0.5
2745,DAY,2.5,7.0,12.0,18.5,15.5,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.0,15.5,9.5,10.0,9.0,6.0,0.5
2745,SAT,2.5,6.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.5,6.0,0.5
2746,DAY,2.0,7.5,12.5,18.0,16.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.5,15.5,14.5,10.0,10.0,9.0,5.5,0.5
2746,SAT,2.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.5,6.0,0.0
2747,DAY,2.0,7.5,12.0,18.0,16.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.5,14.0,11.0,9.5,9.0,5.5,0.5
2747,SAT,2.0,6.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,6.0,0.0
2748,DAY,2.5,7.0,12.5,17.5,16.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.5,14.5,10.0,10.0,9.0,5.5,0.5
2748,SAT,2.5,6.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.5,6.0,0.0
2749,DAY,2.5,7.0,13.0,16.5,16.5,11.5,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.0,14.0,10.5,10.0,9.0,5.5,0.5
2749,SAT,2.5,6.5,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.5,5.5,0.5
2750,DAY,2.5,7.5,12.5,16.5,16.0,11.5,10.0,10.0,10.0,10.0,10.0,10.0,12.0,15.0,14.5,11.0,9.5,9.0,5.0,1.0
2750,SAT,2.5,6.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,5.5,0.5
2751,DAY,3.0,7.0,12.5,16.0,16.5,11.5,10.0,10.0,10.0,10.0,10.0,10.0,12.5,15.0,14.0,10.5,10.0,8.5,5.5,1.0
2751,SAT,2.5,6.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.5,7.5,5.5,0.5
2752,DAY,4.0,10.0,14.0,16.0,16.5,11.5,10.0,10.0,10.0,10.0,10.0,10.0,12.5,14.5,14.0,11.0,10.0,9.0,6.5,2.0
2752,SAT,3.5,6.5,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,7.5,7.0,1.0
2753,DAY,2.5,8.5,12.0,10.0,8.5,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.5,8.0,7.5,5.5,5.5,4.5,1.0
2753,SAT,2.0,5.5,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.5,0.5
2754,DAY,3.0,8.0,12.5,9.5,9.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,8.5,7.5,7.5,5.5,5.5,4.5,1.0
2754,SAT,2.0,5.5,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,4.5,0.5
2755,DAY,2.5,9.0,11.5,10.5,8.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,6.0,7.5,8.0,8.0,5.0,5.5,5.0,0.5
2755,SAT,2.0,5.5,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,4.5,0.5
2756,DAY,2.5,8.5,12.0,10.5,8.0,6.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,8.0,7.5,8.0,5.0,5.0,5.5,0.5
2756,SAT,2.0,5.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,4.5,0.5
2757,DAY,2.5,8.5,12.5,10.0,8.5,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,8.0,7.5,8.0,5.0,5.5,5.0,0.5
2757,SAT,2.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,6.0,3.5,1.0
2758,DAY,2.5,8.5,12.0,10.5,8.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,9.0,7.0,8.0,5.5,5.0,5.0,0.5
2758,SAT,2.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.5,4.0,0.5
2759,DAY,2.5,8.0,12.5,10.0,9.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,8.5,7.5,8.0,5.0,5.0,5.0,1.0
2759,SAT,2.0,5.5,5.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,4.5,0.5
2760,DAY,2.0,9.0,12.5,9.5,9.0,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.5,8.5,7.5,8.0,5.0,5.0,5.0,1.0
2760,SAT,2.0,5.5,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,6.0,5.0,4.5,0.5
2761,DAY,2.0,9.0,12.5,9.5,8.5,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,8.5,7.5,8.0,5.0,5.0,5.0,1.0
2761,SAT,2.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,6.0,5.5,4.5,0.5
3762,DAY,2.5,6.0,8.0,10.0,8.0,6.0,5.0,5.0,5.0,5.0,5.0,5.5,5.0,8.5,7.5,5.5,5.0,4.0,4.5,0.5
3762,SAT,2.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.5,5.5,4.5,0.5
3763,DAY,2.5,5.5,8.5,9.5,9.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.5,7.5,5.5,5.0,4.5,4.0,0.5
3763,SAT,2.0,5.5,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.5,4.0,0.5
